State,Year,Quarter,Level,Entity_Name,Transaction_Count,Transaction_Amount
Telangana,2022,1,Districts,Nizamabad,13749642,33996713436.02
Telangana,2022,1,Districts,Siddipet,11464769,25404779557.02
Telangana,2022,1,Pincodes,500001,248675599,460948755722.18
Telangana,2022,1,Pincodes,500072,20739218,32326218070.31
Telangana,2022,1,Pincodes,500018,12828306,20721253232.75
Telangana,2022,1,Pincodes,500081,9614248,11962556111.22
Telangana,2022,1,Pincodes,500039,8602268,14279519227.68
Telangana,2022,1,Pincodes,500055,8477965,14589584095.83
Telangana,2022,1,Pincodes,500008,8162246,12680603631.35
Telangana,2022,1,Pincodes,500016,8148392,11175639127.50
Telangana,2022,1,Pincodes,505001,7982445,17776895373.24
Telangana,2022,1,Pincodes,500032,7613988,9361896540.62
Telangana,2022,3,Districts,Hyderabad,1018658174,1586047443981.79
Telangana,2022,3,Districts,Rangareddy,169029273,272598081405.12
Telangana,2022,3,Districts,Medchal Malkajgiri,136384039,223442008167.95
Telangana,2022,3,Districts,Sangareddy,33187414,57832647223.37
Telangana,2022,3,Districts,Warangal Urban,27244856,55794322100.98
Telangana,2022,3,Districts,Nalgonda,19442094,40798032880.71
Telangana,2022,3,Districts,Karimnagar,17095584,36478353449.00
Telangana,2022,3,Districts,Khammam,17010697,36789751400.92
Telangana,2022,3,Districts,Nizamabad,15374558,35480941123.21
Telangana,2022,3,Districts,Siddipet,12900290,27570105119.14
Telangana,2022,3,Pincodes,500034,832279716,1276247184385.90
Telangana,2022,3,Pincodes,500001,41594312,81023115302.54
Telangana,2022,3,Pincodes,500072,26582641,41355794769.32
Telangana,2022,3,Pincodes,500081,15668872,19358870686.22
Telangana,2022,3,Pincodes,500032,13715084,16599965684.78
Telangana,2022,3,Pincodes,500018,12533622,19328612477.03
Telangana,2022,3,Pincodes,500039,10711855,17344732558.79
Telangana,2022,3,Pincodes,500008,10565808,15897911040.45
Telangana,2022,3,Pincodes,500016,10308750,13959659026.73
Telangana,2022,3,Pincodes,500055,10192110,17212329189.20
Telangana,2023,2,Districts,Rangareddy,384456496,561147925919.00
Telangana,2023,2,Districts,Hyderabad,328016262,467328236325.00
Telangana,2023,2,Districts,Medchal Malkajgiri,296231089,434043629718.00
Telangana,2023,2,Districts,Sangareddy,75850320,121290909918.00
Telangana,2023,2,Districts,Warangal Urban,53361513,97631245668.00
Telangana,2023,2,Districts,Nalgonda,41962395,82903124781.00
Telangana,2023,2,Districts,Khammam,36607410,71192383492.00
Telangana,2023,2,Districts,Karimnagar,35552008,67773079796.00
Telangana,2023,2,Districts,Nizamabad,34994548,75596623775.00
Telangana,2023,2,Districts,Siddipet,28696623,54855659978.00
Telangana,2023,2,Pincodes,500072,58118143,80065833852.00
Telangana,2023,2,Pincodes,500081,37375003,43237645304.00
Telangana,2023,2,Pincodes,500032,34638820,39216208745.00
Telangana,2023,2,Pincodes,500018,26974616,36911053709.00
Telangana,2023,2,Pincodes,500008,24704808,33642085739.00
Telangana,2023,2,Pincodes,500039,23227026,33350688487.00
Telangana,2023,2,Pincodes,500055,22094402,33386278447.00
Telangana,2023,2,Pincodes,500016,21911459,26760357450.00
Telangana,2023,2,Pincodes,502032,21399556,32342447532.00
Telangana,2023,2,Pincodes,500084,20654221,27099190078.00
Telangana,2023,4,Districts,Rangareddy,460487052,647241284036.00
Telangana,2023,4,Districts,Hyderabad,388720083,532414580487.00
Telangana,2023,4,Districts,Medchal Malkajgiri,362103399,502048775975.00
Telangana,2023,4,Districts,Sangareddy,96204412,142932848259.00
Telangana,2023,4,Districts,Warangal Urban,64109092,110672394295.00
Telangana,2023,4,Districts,Nalgonda,51511022,97170343461.00
Telangana,2023,4,Districts,Khammam,44437431,79230897582.00
Telangana,2023,4,Districts,Nizamabad,43071426,88928491816.00
Telangana,2023,4,Districts,Karimnagar,43037506,78614458394.00
Telangana,2023,4,Districts,Siddipet,34702592,64665935653.00
Telangana,2023,4,Pincodes,500072,69292728,91284974730.00
Telangana,2023,4,Pincodes,500081,41757627,48496303521.00
Telangana,2023,4,Pincodes,500032,38490289,44458212241.00
Telangana,2023,4,Pincodes,500018,32759968,42664873833.00
Telangana,2023,4,Pincodes,500008,30116914,38875175816.00
Telangana,2023,4,Pincodes,500039,28213220,38686182133.00
Telangana,2023,4,Pincodes,500055,27324281,39050221221.00
Telangana,2023,4,Pincodes,502032,27026112,38332535794.00
Telangana,2023,4,Pincodes,500016,25300957,30063323196.00
Telangana,2023,4,Pincodes,500084,24337344,31436163549.00
Telangana,2023,1,Districts,Rangareddy,329344012,487359310308.00
Telangana,2023,1,Districts,Hyderabad,286887382,415188829698.00
Telangana,2023,1,Districts,Medchal Malkajgiri,256028955,382423152200.00
Telangana,2023,1,Districts,Sangareddy,64762361,104869739922.00
Telangana,2023,1,Districts,Warangal Urban,47328651,87860641183.00
Telangana,2023,1,Districts,Nalgonda,36293901,71134878439.00
Telangana,2023,1,Districts,Khammam,31419139,62870355301.00
Telangana,2023,1,Districts,Karimnagar,30992192,60096322074.00
Telangana,2023,1,Districts,Nizamabad,29666757,63849185228.00
Telangana,2023,1,Districts,Siddipet,24660934,48406373565.00
Telangana,2023,1,Pincodes,500072,48884911,69139644856.00
Telangana,2023,1,Pincodes,500081,31374325,36780272643.00
Telangana,2023,1,Pincodes,500032,28718299,32875192612.00
Telangana,2023,1,Pincodes,500018,23264959,32489643589.00
Telangana,2023,1,Pincodes,500008,21135167,28955953733.00
Telangana,2023,1,Pincodes,500039,20088858,29359185204.00
Telangana,2023,1,Pincodes,500055,19030473,29518100880.00
Telangana,2023,1,Pincodes,500016,18996218,23577883727.00
Telangana,2023,1,Pincodes,502032,17936827,27693805903.00
Telangana,2023,1,Pincodes,500084,17271081,23051618991.00
Telangana,2023,3,Districts,Rangareddy,439381886,615864362548.00
Telangana,2023,3,Districts,Hyderabad,371834420,505153023373.00
Telangana,2023,3,Districts,Medchal Malkajgiri,341559058,477958010169.00
Telangana,2023,3,Districts,Sangareddy,86831652,129280748237.00
Telangana,2023,3,Districts,Warangal Urban,58807111,102993525406.00
Telangana,2023,3,Districts,Nalgonda,46150123,83538473626.00
Telangana,2023,3,Districts,Khammam,40556956,72269888825.00
Telangana,2023,3,Districts,Karimnagar,39168527,71587338439.00
Telangana,2023,3,Districts,Nizamabad,37772113,74042361319.00
Telangana,2023,3,Districts,Siddipet,31010716,57176670840.00
Telangana,2023,3,Pincodes,500072,65847402,88142226984.00
Telangana,2023,3,Pincodes,500081,41403377,46841816235.00
Telangana,2023,3,Pincodes,500032,37909563,43121138159.00
Telangana,2023,3,Pincodes,500018,30882560,40541227014.00
Telangana,2023,3,Pincodes,500008,28559409,36972015044.00
Telangana,2023,3,Pincodes,500039,26900821,36989604226.00
Telangana,2023,3,Pincodes,500055,25760668,36840471503.00
Telangana,2023,3,Pincodes,502032,25148408,36350943207.00
Telangana,2023,3,Pincodes,500016,25013547,29386177360.00
Telangana,2023,3,Pincodes,500084,23767932,30512429496.00
Tripura,2024,2,Districts,West Tripura,5478314,7315369974.00
Tripura,2024,2,Districts,North Tripura,1744430,2412506441.00
Tripura,2024,2,Districts,South Tripura,1121377,1825242580.00
Tripura,2024,2,Districts,Sepahijala,1070734,1820147789.00
Tripura,2024,2,Districts,Dhalai,1020940,1443908526.00
Tripura,2024,2,Districts,Gomati,982109,1453509347.00
Tripura,2024,2,Districts,Unakoti,771035,997225846.00
Tripura,2024,2,Districts,Khowai,598608,869520565.00
Tripura,2024,2,Pincodes,799001,1010309,1485481385.00
Tripura,2024,2,Pincodes,799003,686367,876708397.00
Tripura,2024,2,Pincodes,799006,498184,637223827.00
Tripura,2024,2,Pincodes,799250,424392,573076532.00
Tripura,2024,2,Pincodes,799002,380256,533993912.00
Tripura,2024,2,Pincodes,799114,330956,495538747.00
Tripura,2024,2,Pincodes,799045,323319,396056610.00
Tripura,2024,2,Pincodes,799102,314885,490643890.00
Tripura,2024,2,Pincodes,799007,309160,423779945.00
Tripura,2024,2,Pincodes,799260,309028,417873968.00
Tripura,2024,4,Districts,West Tripura,6869392,8730710061.00
Tripura,2024,4,Districts,North Tripura,2256499,3385192279.00
Tripura,2024,4,Districts,South Tripura,1316449,2168297021.00
Tripura,2024,4,Districts,Gomati,1298303,1927518450.00
Tripura,2024,4,Districts,Dhalai,1242489,1743448374.00
Tripura,2024,4,Districts,Sepahijala,1200788,1980457559.00
Tripura,2024,4,Districts,Unakoti,1026133,1389859103.00
Tripura,2024,4,Districts,Khowai,735106,1084422421.00
Tripura,2024,4,Pincodes,799002,943547,1303085954.00
Tripura,2024,4,Pincodes,799014,928606,1214290994.00
Tripura,2024,4,Pincodes,799001,810559,1087571811.00
Tripura,2024,4,Pincodes,799250,476330,637449855.00
Tripura,2024,4,Pincodes,799003,446093,588148542.00
Tripura,2024,4,Pincodes,799210,396178,470098571.00
Tripura,2024,4,Pincodes,799045,390010,548711006.00
Tripura,2024,4,Pincodes,799007,386362,500492295.00
Tripura,2024,4,Pincodes,799102,378831,574243841.00
Tripura,2024,4,Pincodes,799261,375841,577423148.00
Tripura,2024,1,Districts,West Tripura,4810816,6905731518.00
Tripura,2024,1,Districts,North Tripura,1501227,2525020903.00
Tripura,2024,1,Districts,South Tripura,971876,1813638983.00
Tripura,2024,1,Districts,Sepahijala,923724,1802373844.00
Tripura,2024,1,Districts,Dhalai,863498,1437233660.00
Tripura,2024,1,Districts,Gomati,823583,1406810961.00
Tripura,2024,1,Districts,Unakoti,650681,1005266570.00
Tripura,2024,1,Districts,Khowai,497234,856112935.00
Tripura,2024,1,Pincodes,799001,878573,1354481798.00
Tripura,2024,1,Pincodes,799003,596673,842550662.00
Tripura,2024,1,Pincodes,799006,428932,588378337.00
Tripura,2024,1,Pincodes,799250,363157,577202405.00
Tripura,2024,1,Pincodes,799002,329344,489976899.00
Tripura,2024,1,Pincodes,799045,309223,413078633.00
Tripura,2024,1,Pincodes,799114,279708,480604041.00
Tripura,2024,1,Pincodes,799102,272179,483326011.00
Tripura,2024,1,Pincodes,799260,271369,449428920.00
Tripura,2024,1,Pincodes,799007,265404,383295865.00
Tripura,2024,3,Districts,West Tripura,6187268,7964906622.00
Tripura,2024,3,Districts,North Tripura,2172207,3003871219.00
Tripura,2024,3,Districts,South Tripura,1132795,1840161769.00
Tripura,2024,3,Districts,Gomati,1119242,1628760880.00
Tripura,2024,3,Districts,Dhalai,1091481,1552285892.00
Tripura,2024,3,Districts,Sepahijala,1061392,1753290424.00
Tripura,2024,3,Districts,Unakoti,991194,1263785169.00
Tripura,2024,3,Districts,Khowai,645002,941784214.00
Tripura,2024,3,Pincodes,799002,844532,1147272340.00
Tripura,2024,3,Pincodes,799014,813975,1096458359.00
Tripura,2024,3,Pincodes,799001,689962,939394492.00
Tripura,2024,3,Pincodes,799250,441976,576695162.00
Tripura,2024,3,Pincodes,799003,400141,533620217.00
Tripura,2024,3,Pincodes,799261,382657,528278069.00
Tripura,2024,3,Pincodes,799210,374199,454007689.00
Tripura,2024,3,Pincodes,799007,351564,460027955.00
Tripura,2024,3,Pincodes,799102,345852,548016574.00
Tripura,2024,3,Pincodes,799045,338649,472872612.00
Tripura,2019,2,Districts,West Tripura,259708,400168803.62
Tripura,2019,2,Districts,South Tripura,58687,93657802.47
Tripura,2019,2,Districts,Sepahijala,51675,91802336.89
Tripura,2019,2,Districts,Gomati,44671,72233524.18
Tripura,2019,2,Districts,Dhalai,35446,57168085.15
Tripura,2019,2,Districts,North Tripura,34750,57253647.85
Tripura,2019,2,Districts,Khowai,27357,39594573.11
Tripura,2019,2,Districts,Unakoti,20264,29942709.58
Tripura,2019,2,Pincodes,799001,37761,70792093.22
Tripura,2019,2,Pincodes,799045,30319,21458238.37
Tripura,2019,2,Pincodes,799003,29082,40602059.27
Tripura,2019,2,Pincodes,799002,23046,43809528.63
Tripura,2019,2,Pincodes,799046,19204,10921338.98
Tripura,2019,2,Pincodes,799006,18093,35941960.95
Tripura,2019,2,Pincodes,799155,16468,22532424.10
Tripura,2019,2,Pincodes,799102,16037,30417659.36
Tripura,2019,2,Pincodes,799004,15295,19554348.30
Tripura,2019,2,Pincodes,799114,14847,26757331.92
Tripura,2019,4,Districts,West Tripura,394538,585934433.56
Tripura,2019,4,Districts,South Tripura,76273,115116709.41
Tripura,2019,4,Districts,Sepahijala,73165,126608014.75
Tripura,2019,4,Districts,Gomati,72919,107373443.71
Tripura,2019,4,Districts,North Tripura,61226,90362263.29
Tripura,2019,4,Districts,Dhalai,52188,79988122.43
Tripura,2019,4,Districts,Khowai,35979,55953879.30
Tripura,2019,4,Districts,Unakoti,35536,54063293.82
Tripura,2019,4,Pincodes,799001,59817,116307801.07
Tripura,2019,4,Pincodes,799045,45821,35598657.93
Tripura,2019,4,Pincodes,799003,42568,61220263.70
Tripura,2019,4,Pincodes,799002,33256,61939778.44
Tripura,2019,4,Pincodes,799046,31323,13628181.16
Tripura,2019,4,Pincodes,799006,27159,49275861.03
Tripura,2019,4,Pincodes,799114,25221,41391803.92
Tripura,2019,4,Pincodes,799102,24449,40151522.77
Tripura,2019,4,Pincodes,799004,23382,28838355.07
Tripura,2019,4,Pincodes,799007,19531,31168699.08
Tripura,2019,1,Districts,West Tripura,269281,356302222.87
Tripura,2019,1,Districts,Sepahijala,65545,79750942.70
Tripura,2019,1,Districts,South Tripura,64445,78239589.10
Tripura,2019,1,Districts,Gomati,51994,62247963.56
Tripura,2019,1,Districts,Khowai,36291,41097809.27
Tripura,2019,1,Districts,North Tripura,35513,53359801.42
Tripura,2019,1,Districts,Dhalai,33295,57107027.86
Tripura,2019,1,Districts,Unakoti,24562,28789584.84
Tripura,2019,1,Pincodes,799001,37656,58808386.11
Tripura,2019,1,Pincodes,799045,32057,22042038.32
Tripura,2019,1,Pincodes,799003,30432,34298575.86
Tripura,2019,1,Pincodes,799046,29193,18324221.17
Tripura,2019,1,Pincodes,799155,20066,15448784.36
Tripura,2019,1,Pincodes,799002,18906,33534058.55
Tripura,2019,1,Pincodes,799006,17707,34357490.79
Tripura,2019,1,Pincodes,799102,17392,28991024.25
Tripura,2019,1,Pincodes,799114,16687,21899544.31
Tripura,2019,1,Pincodes,799105,16021,9117566.43
Tripura,2019,3,Districts,West Tripura,370916,501659348.31
Tripura,2019,3,Districts,South Tripura,66682,99290824.56
Tripura,2019,3,Districts,Sepahijala,64021,100769508.41
Tripura,2019,3,Districts,Gomati,60249,87365263.30
Tripura,2019,3,Districts,North Tripura,49503,71077675.09
Tripura,2019,3,Districts,Dhalai,44468,71345910.41
Tripura,2019,3,Districts,Khowai,31061,48267493.20
Tripura,2019,3,Districts,Unakoti,24817,37601399.54
Tripura,2019,3,Pincodes,799001,51438,93380569.27
Tripura,2019,3,Pincodes,799045,39334,29298594.07
Tripura,2019,3,Pincodes,799003,39244,53780117.54
Tripura,2019,3,Pincodes,799046,29219,15207739.61
Tripura,2019,3,Pincodes,799130,28057,3238309.16
Tripura,2019,3,Pincodes,799002,26328,50162441.78
Tripura,2019,3,Pincodes,799102,24908,36342978.79
Tripura,2019,3,Pincodes,799006,23880,42917645.30
Tripura,2019,3,Pincodes,799114,20776,30346722.34
Tripura,2019,3,Pincodes,799004,19818,26236206.52
Tripura,2021,2,Districts,West Tripura,772723,1463071251.49
Tripura,2021,2,Districts,North Tripura,176067,351155989.29
Tripura,2021,2,Districts,South Tripura,171713,365935947.97
Tripura,2021,2,Districts,Sepahijala,166437,361358159.02
Tripura,2021,2,Districts,Gomati,148554,309610328.80
Tripura,2021,2,Districts,Dhalai,138998,278586073.42
Tripura,2021,2,Districts,Unakoti,88092,174170768.10
Tripura,2021,2,Districts,Khowai,81845,164265842.95
Tripura,2021,2,Pincodes,799001,180337,373392994.58
Tripura,2021,2,Pincodes,799003,90822,155529445.11
Tripura,2021,2,Pincodes,799006,65418,113783445.14
Tripura,2021,2,Pincodes,799002,57605,107430080.58
Tripura,2021,2,Pincodes,799102,51180,115247617.39
Tripura,2021,2,Pincodes,799007,48536,88158651.84
Tripura,2021,2,Pincodes,799004,47039,81810219.06
Tripura,2021,2,Pincodes,799114,46849,96199743.15
Tripura,2021,2,Pincodes,799250,37122,74144287.77
Tripura,2021,2,Pincodes,799155,35330,68704764.74
Tripura,2021,4,Districts,West Tripura,1174499,2328859193.65
Tripura,2021,4,Districts,North Tripura,255959,590088928.32
Tripura,2021,4,Districts,Sepahijala,233920,570421104.18
Tripura,2021,4,Districts,South Tripura,219422,560735150.07
Tripura,2021,4,Districts,Gomati,200196,454492828.75
Tripura,2021,4,Districts,Dhalai,194907,448039146.77
Tripura,2021,4,Districts,Unakoti,130201,289484907.90
Tripura,2021,4,Districts,Khowai,111589,254808204.65
Tripura,2021,4,Pincodes,799001,295775,586031411.96
Tripura,2021,4,Pincodes,799003,131927,254466503.09
Tripura,2021,4,Pincodes,799006,96497,171670600.71
Tripura,2021,4,Pincodes,799002,86597,156698917.09
Tripura,2021,4,Pincodes,799102,71034,166663716.72
Tripura,2021,4,Pincodes,799007,70960,139950429.76
Tripura,2021,4,Pincodes,799114,64040,145294915.44
Tripura,2021,4,Pincodes,799004,60088,123338690.05
Tripura,2021,4,Pincodes,799250,57697,138474164.37
Tripura,2021,4,Pincodes,799005,54415,90474426.21
Tripura,2021,1,Districts,West Tripura,692376,1402040320.72
Tripura,2021,1,Districts,South Tripura,150265,357643996.08
Tripura,2021,1,Districts,North Tripura,143060,318074681.76
Tripura,2021,1,Districts,Sepahijala,141426,365525453.41
Tripura,2021,1,Districts,Gomati,127271,295815100.01
Tripura,2021,1,Districts,Dhalai,116945,274079611.29
Tripura,2021,1,Districts,Khowai,71155,160906168.90
Tripura,2021,1,Districts,Unakoti,68925,161256237.62
Tripura,2021,1,Pincodes,799001,164426,351838459.67
Tripura,2021,1,Pincodes,799003,78218,150843150.27
Tripura,2021,1,Pincodes,799006,59597,112591803.36
Tripura,2021,1,Pincodes,799002,51373,102124507.47
Tripura,2021,1,Pincodes,799102,44866,119821045.17
Tripura,2021,1,Pincodes,799007,43503,84124781.35
Tripura,2021,1,Pincodes,799114,40132,92541940.03
Tripura,2021,1,Pincodes,799004,39713,72262565.22
Tripura,2021,1,Pincodes,799014,32288,62794570.69
Tripura,2021,1,Pincodes,799250,31567,63515189.30
Tripura,2021,3,Districts,West Tripura,960039,1895464982.71
Tripura,2021,3,Districts,North Tripura,210698,454116633.32
Tripura,2021,3,Districts,Sepahijala,195392,447581559.15
Tripura,2021,3,Districts,South Tripura,186827,414556972.48
Tripura,2021,3,Districts,Dhalai,167446,368906160.20
Tripura,2021,3,Districts,Gomati,166441,372982272.50
Tripura,2021,3,Districts,Unakoti,105296,228625158.42
Tripura,2021,3,Districts,Khowai,89061,181900029.39
Tripura,2021,3,Pincodes,799001,239712,491293307.22
Tripura,2021,3,Pincodes,799003,106992,191426035.85
Tripura,2021,3,Pincodes,799006,81643,144075502.84
Tripura,2021,3,Pincodes,799002,70618,133797947.46
Tripura,2021,3,Pincodes,799102,62055,136672967.29
Tripura,2021,3,Pincodes,799007,58347,114150703.73
Tripura,2021,3,Pincodes,799004,54930,99569788.42
Tripura,2021,3,Pincodes,799114,53892,123731311.35
Tripura,2021,3,Pincodes,799250,46394,101244270.43
Tripura,2021,3,Pincodes,799014,42780,80557687.53
Tripura,2020,2,Districts,West Tripura,422021,779679849.98
Tripura,2020,2,Districts,South Tripura,120386,209028177.94
Tripura,2020,2,Districts,Sepahijala,113723,189445992.23
Tripura,2020,2,Districts,North Tripura,101129,142793248.51
Tripura,2020,2,Districts,Gomati,94532,143272330.02
Tripura,2020,2,Districts,Dhalai,91473,139760407.47
Tripura,2020,2,Districts,Khowai,57871,87108349.83
Tripura,2020,2,Districts,Unakoti,51385,78087527.62
Tripura,2020,2,Pincodes,799001,86161,231777951.65
Tripura,2020,2,Pincodes,799003,49958,73583848.19
Tripura,2020,2,Pincodes,799002,37405,75110381.31
Tripura,2020,2,Pincodes,799006,35153,60239811.17
Tripura,2020,2,Pincodes,799102,34738,53712524.49
Tripura,2020,2,Pincodes,799004,28839,37829268.42
Tripura,2020,2,Pincodes,799114,28177,46398057.29
Tripura,2020,2,Pincodes,799155,24496,40208843.98
Tripura,2020,2,Pincodes,799205,23969,37261173.21
Tripura,2020,2,Pincodes,799007,23094,40747758.58
Tripura,2020,4,Districts,West Tripura,692509,1319546164.17
Tripura,2020,4,Districts,South Tripura,182583,347232002.63
Tripura,2020,4,Districts,Sepahijala,165182,336834539.20
Tripura,2020,4,Districts,North Tripura,164023,307732518.80
Tripura,2020,4,Districts,Gomati,149404,291692706.48
Tripura,2020,4,Districts,Dhalai,137188,266253033.05
Tripura,2020,4,Districts,Khowai,83899,156613600.32
Tripura,2020,4,Districts,Unakoti,77102,156226431.57
Tripura,2020,4,Pincodes,799001,141329,295115359.27
Tripura,2020,4,Pincodes,799003,82681,147151146.07
Tripura,2020,4,Pincodes,799006,61696,108145630.55
Tripura,2020,4,Pincodes,799002,55560,100535797.21
Tripura,2020,4,Pincodes,799102,52786,111685943.64
Tripura,2020,4,Pincodes,799114,47263,92896210.52
Tripura,2020,4,Pincodes,799007,46192,84813177.69
Tripura,2020,4,Pincodes,799004,43651,71000220.56
Tripura,2020,4,Pincodes,799155,38763,70106158.70
Tripura,2020,4,Pincodes,799144,36082,72546534.17
Tripura,2020,1,Districts,West Tripura,461888,795860840.74
Tripura,2020,1,Districts,South Tripura,89869,155003031.68
Tripura,2020,1,Districts,Sepahijala,82186,153302286.84
Tripura,2020,1,Districts,Gomati,77355,136218979.96
Tripura,2020,1,Districts,North Tripura,71460,109976480.51
Tripura,2020,1,Districts,Dhalai,61425,99410788.98
Tripura,2020,1,Districts,Khowai,43027,73376986.43
Tripura,2020,1,Districts,Unakoti,37292,65629411.25
Tripura,2020,1,Pincodes,799001,87118,229108279.46
Tripura,2020,1,Pincodes,799045,54606,46338875.95
Tripura,2020,1,Pincodes,799003,45792,72550846.17
Tripura,2020,1,Pincodes,799002,38687,84034432.03
Tripura,2020,1,Pincodes,799046,37709,23786160.00
Tripura,2020,1,Pincodes,799006,31839,54089101.87
Tripura,2020,1,Pincodes,799102,27466,49153186.05
Tripura,2020,1,Pincodes,799114,26389,51799357.57
Tripura,2020,1,Pincodes,799004,23837,37342590.53
Tripura,2020,1,Pincodes,799007,21313,36370038.22
Tripura,2020,3,Districts,West Tripura,522218,937726111.80
Tripura,2020,3,Districts,South Tripura,151881,270869695.82
Tripura,2020,3,Districts,Sepahijala,144693,269350118.63
Tripura,2020,3,Districts,North Tripura,126884,207965073.76
Tripura,2020,3,Districts,Gomati,121329,214785928.10
Tripura,2020,3,Districts,Dhalai,114616,192403601.42
Tripura,2020,3,Districts,Khowai,72823,129761070.16
Tripura,2020,3,Districts,Unakoti,63441,118957916.53
Tripura,2020,3,Pincodes,799001,96924,210455496.03
Tripura,2020,3,Pincodes,799003,65038,109358598.06
Tripura,2020,3,Pincodes,799006,45446,78785790.53
Tripura,2020,3,Pincodes,799102,45289,91839429.54
Tripura,2020,3,Pincodes,799114,37844,71003467.59
Tripura,2020,3,Pincodes,799002,37641,64303225.30
Tripura,2020,3,Pincodes,799004,36340,54457731.93
Tripura,2020,3,Pincodes,799007,34436,58279661.01
Tripura,2020,3,Pincodes,799155,33249,56454839.00
Tripura,2020,3,Pincodes,799144,29882,54323214.01
Tripura,2018,2,Districts,West Tripura,108318,127784098.63
Tripura,2018,2,Districts,South Tripura,22366,18977158.30
Tripura,2018,2,Districts,Sepahijala,18815,23613654.49
Tripura,2018,2,Districts,Gomati,16000,15955619.88
Tripura,2018,2,Districts,Dhalai,14563,15283111.13
Tripura,2018,2,Districts,North Tripura,13859,16015790.91
Tripura,2018,2,Districts,Khowai,11440,12338889.10
Tripura,2018,2,Districts,Unakoti,9198,6923396.26
Tripura,2018,2,Pincodes,799001,16193,22630189.05
Tripura,2018,2,Pincodes,799003,13267,13893727.16
Tripura,2018,2,Pincodes,799002,9434,13824656.41
Tripura,2018,2,Pincodes,799046,9406,4432799.97
Tripura,2018,2,Pincodes,799155,8945,5474306.14
Tripura,2018,2,Pincodes,799007,7847,8291791.64
Tripura,2018,2,Pincodes,799006,7759,10227642.94
Tripura,2018,2,Pincodes,799004,7715,7630447.35
Tripura,2018,2,Pincodes,799045,7218,6651788.94
Tripura,2018,2,Pincodes,799102,6211,6659764.11
Tripura,2018,4,Districts,West Tripura,192827,305112898.57
Tripura,2018,4,Districts,Sepahijala,53688,62851730.05
Tripura,2018,4,Districts,South Tripura,49820,66095950.12
Tripura,2018,4,Districts,Gomati,38970,48523976.18
Tripura,2018,4,Districts,North Tripura,34385,44032488.78
Tripura,2018,4,Districts,Dhalai,28775,46429185.35
Tripura,2018,4,Districts,Khowai,26880,33718919.53
Tripura,2018,4,Districts,Unakoti,22714,18120450.88
Tripura,2018,4,Pincodes,799001,30211,53358135.46
Tripura,2018,4,Pincodes,799003,24129,33130054.55
Tripura,2018,4,Pincodes,799004,16984,15044604.79
Tripura,2018,4,Pincodes,799155,16216,16016227.93
Tripura,2018,4,Pincodes,799002,15450,31283607.33
Tripura,2018,4,Pincodes,799115,15124,6515322.04
Tripura,2018,4,Pincodes,799007,13392,19340901.49
Tripura,2018,4,Pincodes,799102,13186,24013906.30
Tripura,2018,4,Pincodes,799006,12843,27058449.48
Tripura,2018,4,Pincodes,799114,12739,17731538.28
Tripura,2018,1,Districts,West Tripura,70467,68418341.28
Tripura,2018,1,Districts,South Tripura,18338,13785118.33
Tripura,2018,1,Districts,Sepahijala,14107,13224752.64
Tripura,2018,1,Districts,Gomati,12229,11277259.26
Tripura,2018,1,Districts,North Tripura,9915,10869174.63
Tripura,2018,1,Districts,Dhalai,9195,8812172.05
Tripura,2018,1,Districts,Khowai,8838,7242490.36
Tripura,2018,1,Districts,Unakoti,5068,4349605.99
Tripura,2018,1,Pincodes,799001,9535,11029713.23
Tripura,2018,1,Pincodes,799046,8115,4481185.97
Tripura,2018,1,Pincodes,799003,7721,6889318.06
Tripura,2018,1,Pincodes,799155,7519,5383748.11
Tripura,2018,1,Pincodes,799002,6060,6393590.67
Tripura,2018,1,Pincodes,799004,4945,3958909.45
Tripura,2018,1,Pincodes,799006,4835,6148718.81
Tripura,2018,1,Pincodes,799007,4641,4240873.42
Tripura,2018,1,Pincodes,799045,4527,3312163.52
Tripura,2018,1,Pincodes,799102,4215,3628475.93
Tripura,2018,3,Districts,West Tripura,168029,229530961.77
Tripura,2018,3,Districts,South Tripura,49250,45613113.08
Tripura,2018,3,Districts,Gomati,34380,36259157.95
Tripura,2018,3,Districts,Sepahijala,33646,39779005.12
Tripura,2018,3,Districts,Unakoti,29360,19643274.58
Tripura,2018,3,Districts,North Tripura,25747,30157424.75
Tripura,2018,3,Districts,Dhalai,22350,31331691.37
Tripura,2018,3,Districts,Khowai,14941,21548759.43
Tripura,2018,3,Pincodes,799001,26677,41554796.06
Tripura,2018,3,Pincodes,799155,22775,13878380.35
Tripura,2018,3,Pincodes,799003,20863,26521165.49
Tripura,2018,3,Pincodes,799004,15957,15259828.62
Tripura,2018,3,Pincodes,799002,13549,21727933.42
Tripura,2018,3,Pincodes,799007,13085,14738361.16
Tripura,2018,3,Pincodes,799125,11029,5890832.27
Tripura,2018,3,Pincodes,799006,10737,18576688.89
Tripura,2018,3,Pincodes,799045,10730,11264413.65
Tripura,2018,3,Pincodes,799277,10474,6636278.52
Tripura,2022,2,Districts,West Tripura,1654938,2957075284.52
Tripura,2022,2,Districts,North Tripura,347933,745615506.65
Tripura,2022,2,Districts,Sepahijala,301211,703075146.32
Tripura,2022,2,Districts,South Tripura,270412,649809730.88
Tripura,2022,2,Districts,Gomati,269581,581885804.18
Tripura,2022,2,Districts,Dhalai,258585,545900041.15
