State,Year,Quarter,Device_Brand,User_Count,Registered_Users,App_Opens
Rajasthan,2024,4,Nill,0,0,0
Rajasthan,2024,1,Nill,0,0,0
Rajasthan,2024,3,Nill,0,0,0
Rajasthan,2019,2,Xiaomi,2038775,0,0
Rajasthan,2019,2,Samsung,1811211,0,0
Rajasthan,2019,2,Vivo,1744564,0,0
Rajasthan,2019,2,Oppo,1100301,0,0
Rajasthan,2019,2,Realme,400579,0,0
Rajasthan,2019,2,Apple,212354,0,0
Rajasthan,2019,2,Huawei,163775,0,0
Rajasthan,2019,2,OnePlus,142119,0,0
Rajasthan,2019,2,Gionee,135881,0,0
Rajasthan,2019,2,Motorola,131957,0,0
Rajasthan,2019,2,Others,902419,0,0
Rajasthan,2019,4,Xiaomi,2527395,0,0
Rajasthan,2019,4,Vivo,2262135,0,0
Rajasthan,2019,4,Samsung,2211270,0,0
Rajasthan,2019,4,Oppo,1410408,0,0
Rajasthan,2019,4,Realme,530557,0,0
Rajasthan,2019,4,Apple,250014,0,0
Rajasthan,2019,4,Huawei,204976,0,0
Rajasthan,2019,4,OnePlus,162057,0,0
Rajasthan,2019,4,Gionee,157774,0,0
Rajasthan,2019,4,Motorola,147914,0,0
Rajasthan,2019,4,Others,1060531,0,0
Rajasthan,2019,1,Xiaomi,1788113,0,0
Rajasthan,2019,1,Samsung,1592757,0,0
Rajasthan,2019,1,Vivo,1503951,0,0
Rajasthan,2019,1,Oppo,948608,0,0
Rajasthan,2019,1,Realme,350506,0,0
Rajasthan,2019,1,Apple,191305,0,0
Rajasthan,2019,1,Huawei,143491,0,0
Rajasthan,2019,1,OnePlus,131526,0,0
Rajasthan,2019,1,Gionee,123156,0,0
Rajasthan,2019,1,Motorola,121229,0,0
Rajasthan,2019,1,Others,817562,0,0
Rajasthan,2019,3,Xiaomi,2275622,0,0
Rajasthan,2019,3,Samsung,1996093,0,0
Rajasthan,2019,3,Vivo,1985897,0,0
Rajasthan,2019,3,Oppo,1244255,0,0
Rajasthan,2019,3,Realme,458929,0,0
Rajasthan,2019,3,Apple,232599,0,0
Rajasthan,2019,3,Huawei,184875,0,0
Rajasthan,2019,3,OnePlus,152982,0,0
Rajasthan,2019,3,Gionee,146595,0,0
Rajasthan,2019,3,Motorola,139254,0,0
Rajasthan,2019,3,Others,980203,0,0
Rajasthan,2021,2,Vivo,4603263,0,0
Rajasthan,2021,2,Xiaomi,4079016,0,0
Rajasthan,2021,2,Samsung,3591961,0,0
Rajasthan,2021,2,Oppo,2591657,0,0
Rajasthan,2021,2,Realme,1162747,0,0
Rajasthan,2021,2,Tecno,375642,0,0
Rajasthan,2021,2,Apple,373677,0,0
Rajasthan,2021,2,Huawei,291917,0,0
Rajasthan,2021,2,OnePlus,233039,0,0
Rajasthan,2021,2,Motorola,188248,0,0
Rajasthan,2021,2,Others,1489818,0,0
Rajasthan,2021,4,Vivo,5751824,0,0
Rajasthan,2021,4,Xiaomi,4469665,0,0
Rajasthan,2021,4,Samsung,3782393,0,0
Rajasthan,2021,4,Oppo,3095179,0,0
Rajasthan,2021,4,Realme,1624796,0,0
Rajasthan,2021,4,Tecno,521804,0,0
Rajasthan,2021,4,Apple,462924,0,0
Rajasthan,2021,4,OnePlus,336937,0,0
Rajasthan,2021,4,Huawei,287470,0,0
Rajasthan,2021,4,Motorola,189233,0,0
Rajasthan,2021,4,Others,1454977,0,0
Rajasthan,2021,1,Vivo,4143832,0,0
Rajasthan,2021,1,Xiaomi,3873176,0,0
Rajasthan,2021,1,Samsung,3430073,0,0
Rajasthan,2021,1,Oppo,2390404,0,0
Rajasthan,2021,1,Realme,987022,0,0
Rajasthan,2021,1,Apple,347215,0,0
Rajasthan,2021,1,Tecno,301891,0,0
Rajasthan,2021,1,Huawei,295928,0,0
Rajasthan,2021,1,OnePlus,208798,0,0
Rajasthan,2021,1,Gionee,189685,0,0
Rajasthan,2021,1,Others,1493064,0,0
Rajasthan,2021,3,Vivo,5212563,0,0
Rajasthan,2021,3,Xiaomi,4289230,0,0
Rajasthan,2021,3,Samsung,3672997,0,0
Rajasthan,2021,3,Oppo,2855694,0,0
Rajasthan,2021,3,Realme,1363093,0,0
Rajasthan,2021,3,Tecno,456211,0,0
Rajasthan,2021,3,Apple,403105,0,0
Rajasthan,2021,3,Huawei,298651,0,0
Rajasthan,2021,3,OnePlus,283924,0,0
Rajasthan,2021,3,Motorola,186498,0,0
Rajasthan,2021,3,Others,1477499,0,0
Rajasthan,2020,2,Xiaomi,3073847,0,0
Rajasthan,2020,2,Vivo,2941265,0,0
Rajasthan,2020,2,Samsung,2715434,0,0
Rajasthan,2020,2,Oppo,1799104,0,0
Rajasthan,2020,2,Realme,689124,0,0
Rajasthan,2020,2,Apple,283321,0,0
Rajasthan,2020,2,Huawei,246837,0,0
Rajasthan,2020,2,Tecno,183365,0,0
Rajasthan,2020,2,OnePlus,177245,0,0
Rajasthan,2020,2,Gionee,172589,0,0
Rajasthan,2020,2,Others,1281070,0,0
Rajasthan,2020,4,Vivo,3720519,0,0
Rajasthan,2020,4,Xiaomi,3613815,0,0
Rajasthan,2020,4,Samsung,3222360,0,0
Rajasthan,2020,4,Oppo,2201891,0,0
Rajasthan,2020,4,Realme,880750,0,0
Rajasthan,2020,4,Apple,323405,0,0
Rajasthan,2020,4,Huawei,283175,0,0
Rajasthan,2020,4,Tecno,259273,0,0
Rajasthan,2020,4,OnePlus,195918,0,0
Rajasthan,2020,4,Gionee,188604,0,0
Rajasthan,2020,4,Others,1439784,0,0
Rajasthan,2020,1,Xiaomi,2776323,0,0
Rajasthan,2020,1,Vivo,2582003,0,0
Rajasthan,2020,1,Samsung,2440121,0,0
Rajasthan,2020,1,Oppo,1591219,0,0
Rajasthan,2020,1,Realme,608298,0,0
Rajasthan,2020,1,Apple,267588,0,0
Rajasthan,2020,1,Huawei,225019,0,0
Rajasthan,2020,1,OnePlus,170114,0,0
Rajasthan,2020,1,Gionee,158979,0,0
Rajasthan,2020,1,Motorola,156126,0,0
Rajasthan,2020,1,Others,1166263,0,0
Rajasthan,2020,3,Xiaomi,3353468,0,0
Rajasthan,2020,3,Vivo,3346801,0,0
Rajasthan,2020,3,Samsung,2973921,0,0
Rajasthan,2020,3,Oppo,2001908,0,0
Rajasthan,2020,3,Realme,784695,0,0
Rajasthan,2020,3,Apple,302588,0,0
Rajasthan,2020,3,Huawei,265862,0,0
Rajasthan,2020,3,Tecno,214914,0,0
Rajasthan,2020,3,OnePlus,186566,0,0
Rajasthan,2020,3,Gionee,180038,0,0
Rajasthan,2020,3,Others,1358651,0,0
Rajasthan,2018,2,Xiaomi,966424,0,0
Rajasthan,2018,2,Samsung,874984,0,0
Rajasthan,2018,2,Vivo,735141,0,0
Rajasthan,2018,2,Oppo,479239,0,0
Rajasthan,2018,2,Realme,195523,0,0
Rajasthan,2018,2,Apple,119357,0,0
Rajasthan,2018,2,OnePlus,87155,0,0
Rajasthan,2018,2,Gionee,84445,0,0
Rajasthan,2018,2,Lenovo,79981,0,0
Rajasthan,2018,2,Motorola,78566,0,0
Rajasthan,2018,2,Others,512149,0,0
Rajasthan,2018,4,Xiaomi,1482976,0,0
Rajasthan,2018,4,Samsung,1317264,0,0
Rajasthan,2018,4,Vivo,1200927,0,0
Rajasthan,2018,4,Oppo,760058,0,0
Rajasthan,2018,4,Realme,293498,0,0
Rajasthan,2018,4,Apple,166540,0,0
Rajasthan,2018,4,OnePlus,117138,0,0
Rajasthan,2018,4,Huawei,115507,0,0
Rajasthan,2018,4,Motorola,107515,0,0
Rajasthan,2018,4,Gionee,106066,0,0
Rajasthan,2018,4,Others,691249,0,0
Rajasthan,2018,1,Xiaomi,713005,0,0
Rajasthan,2018,1,Samsung,662282,0,0
Rajasthan,2018,1,Vivo,535439,0,0
Rajasthan,2018,1,Oppo,352258,0,0
Rajasthan,2018,1,Realme,149488,0,0
Rajasthan,2018,1,Apple,94107,0,0
Rajasthan,2018,1,OnePlus,71745,0,0
Rajasthan,2018,1,Gionee,69299,0,0
Rajasthan,2018,1,Lenovo,63011,0,0
Rajasthan,2018,1,Motorola,61235,0,0
Rajasthan,2018,1,Others,386333,0,0
Rajasthan,2018,3,Xiaomi,1205544,0,0
Rajasthan,2018,3,Samsung,1072593,0,0
Rajasthan,2018,3,Vivo,938611,0,0
Rajasthan,2018,3,Oppo,601973,0,0
Rajasthan,2018,3,Realme,239840,0,0
Rajasthan,2018,3,Apple,140247,0,0
Rajasthan,2018,3,OnePlus,101721,0,0
Rajasthan,2018,3,Gionee,95819,0,0
Rajasthan,2018,3,Motorola,91763,0,0
Rajasthan,2018,3,Huawei,91725,0,0
Rajasthan,2018,3,Others,595617,0,0
Rajasthan,2022,2,Nill,0,0,0
Rajasthan,2022,4,Nill,0,0,0
Rajasthan,2022,1,Vivo,6252325,0,0
Rajasthan,2022,1,Xiaomi,4620642,0,0
Rajasthan,2022,1,Samsung,3887688,0,0
Rajasthan,2022,1,Oppo,3333119,0,0
Rajasthan,2022,1,Realme,1857144,0,0
Rajasthan,2022,1,Tecno,613379,0,0
Rajasthan,2022,1,Apple,510886,0,0
Rajasthan,2022,1,OnePlus,385558,0,0
Rajasthan,2022,1,Huawei,284638,0,0
Rajasthan,2022,1,Motorola,189003,0,0
Rajasthan,2022,1,Others,1464475,0,0
Rajasthan,2022,3,Nill,0,0,0
Rajasthan,2023,2,Nill,0,0,0
Rajasthan,2023,4,Nill,0,0,0
Rajasthan,2023,1,Nill,0,0,0
Rajasthan,2023,3,Nill,0,0,0
Sikkim,2024,2,Nill,0,0,0
Sikkim,2024,4,Nill,0,0,0
Sikkim,2024,1,Nill,0,0,0
Sikkim,2024,3,Nill,0,0,0
Sikkim,2019,2,Samsung,21576,0,0
Sikkim,2019,2,Xiaomi,16005,0,0
Sikkim,2019,2,Vivo,9656,0,0
Sikkim,2019,2,Oppo,6810,0,0
Sikkim,2019,2,Realme,2677,0,0
Sikkim,2019,2,Apple,2509,0,0
Sikkim,2019,2,Motorola,1473,0,0
Sikkim,2019,2,Lenovo,1289,0,0
Sikkim,2019,2,OnePlus,1220,0,0
Sikkim,2019,2,Huawei,1001,0,0
Sikkim,2019,2,Others,6783,0,0
Sikkim,2019,4,Samsung,29310,0,0
Sikkim,2019,4,Xiaomi,20528,0,0
Sikkim,2019,4,Vivo,13224,0,0
Sikkim,2019,4,Oppo,9175,0,0
Sikkim,2019,4,Realme,3578,0,0
Sikkim,2019,4,Apple,3131,0,0
Sikkim,2019,4,Motorola,1676,0,0
Sikkim,2019,4,OnePlus,1458,0,0
Sikkim,2019,4,Lenovo,1347,0,0
Sikkim,2019,4,Huawei,1245,0,0
Sikkim,2019,4,Others,8300,0,0
Sikkim,2019,1,Samsung,17397,0,0
Sikkim,2019,1,Xiaomi,13387,0,0
Sikkim,2019,1,Vivo,7997,0,0
Sikkim,2019,1,Oppo,5660,0,0
Sikkim,2019,1,Realme,2237,0,0
Sikkim,2019,1,Apple,2138,0,0
Sikkim,2019,1,Motorola,1274,0,0
Sikkim,2019,1,Lenovo,1168,0,0
Sikkim,2019,1,OnePlus,1088,0,0
Sikkim,2019,1,Huawei,849,0,0
Sikkim,2019,1,Others,5761,0,0
Sikkim,2019,3,Samsung,25449,0,0
Sikkim,2019,3,Xiaomi,18366,0,0
Sikkim,2019,3,Vivo,11399,0,0
Sikkim,2019,3,Oppo,7934,0,0
Sikkim,2019,3,Realme,3080,0,0
Sikkim,2019,3,Apple,2833,0,0
Sikkim,2019,3,Motorola,1581,0,0
Sikkim,2019,3,OnePlus,1352,0,0
Sikkim,2019,3,Lenovo,1279,0,0
Sikkim,2019,3,Huawei,1126,0,0
Sikkim,2019,3,Others,7729,0,0
Sikkim,2021,2,Samsung,55452,0,0
Sikkim,2021,2,Xiaomi,34745,0,0
Sikkim,2021,2,Vivo,28736,0,0
Sikkim,2021,2,Oppo,18141,0,0
Sikkim,2021,2,Realme,8547,0,0
Sikkim,2021,2,Apple,5244,0,0
Sikkim,2021,2,HMD Global,2238,0,0
Sikkim,2021,2,OnePlus,2072,0,0
Sikkim,2021,2,Motorola,2043,0,0
Sikkim,2021,2,Tecno,1729,0,0
Sikkim,2021,2,Others,12793,0,0
Sikkim,2021,4,Samsung,59868,0,0
Sikkim,2021,4,Xiaomi,39826,0,0
Sikkim,2021,4,Vivo,34807,0,0
Sikkim,2021,4,Oppo,20992,0,0
Sikkim,2021,4,Realme,12763,0,0
Sikkim,2021,4,Apple,6458,0,0
Sikkim,2021,4,OnePlus,2920,0,0
Sikkim,2021,4,Tecno,2588,0,0
Sikkim,2021,4,HMD Global,2358,0,0
Sikkim,2021,4,Motorola,2089,0,0
Sikkim,2021,4,Others,12738,0,0
Sikkim,2021,1,Samsung,52629,0,0
Sikkim,2021,1,Xiaomi,32524,0,0
Sikkim,2021,1,Vivo,26109,0,0
Sikkim,2021,1,Oppo,16921,0,0
Sikkim,2021,1,Realme,7053,0,0
Sikkim,2021,1,Apple,4803,0,0
Sikkim,2021,1,HMD Global,2163,0,0
Sikkim,2021,1,Motorola,2031,0,0
Sikkim,2021,1,OnePlus,1924,0,0
Sikkim,2021,1,Huawei,1738,0,0
Sikkim,2021,1,Others,12318,0,0
Sikkim,2021,3,Samsung,57652,0,0
Sikkim,2021,3,Xiaomi,37473,0,0
Sikkim,2021,3,Vivo,32054,0,0
Sikkim,2021,3,Oppo,19674,0,0
Sikkim,2021,3,Realme,10359,0,0
Sikkim,2021,3,Apple,5768,0,0
Sikkim,2021,3,OnePlus,2450,0,0
Sikkim,2021,3,HMD Global,2212,0,0
Sikkim,2021,3,Tecno,2190,0,0
Sikkim,2021,3,Motorola,2041,0,0
Sikkim,2021,3,Others,12820,0,0
Sikkim,2020,2,Samsung,38977,0,0
Sikkim,2020,2,Xiaomi,25245,0,0
Sikkim,2020,2,Vivo,18182,0,0
Sikkim,2020,2,Oppo,12295,0,0
Sikkim,2020,2,Realme,4814,0,0
Sikkim,2020,2,Apple,3701,0,0
Sikkim,2020,2,Motorola,1821,0,0
Sikkim,2020,2,HMD Global,1669,0,0
Sikkim,2020,2,OnePlus,1607,0,0
Sikkim,2020,2,Lenovo,1576,0,0
Sikkim,2020,2,Others,10034,0,0
Sikkim,2020,4,Samsung,49275,0,0
Sikkim,2020,4,Xiaomi,30296,0,0
Sikkim,2020,4,Vivo,23560,0,0
Sikkim,2020,4,Oppo,15658,0,0
Sikkim,2020,4,Realme,6245,0,0
Sikkim,2020,4,Apple,4413,0,0
Sikkim,2020,4,HMD Global,2070,0,0
Sikkim,2020,4,Motorola,1984,0,0
Sikkim,2020,4,OnePlus,1764,0,0
Sikkim,2020,4,Lenovo,1714,0,0
Sikkim,2020,4,Others,11564,0,0
Sikkim,2020,1,Samsung,33471,0,0
Sikkim,2020,1,Xiaomi,22619,0,0
Sikkim,2020,1,Vivo,15342,0,0
Sikkim,2020,1,Oppo,10442,0,0
Sikkim,2020,1,Realme,4166,0,0
Sikkim,2020,1,Apple,3439,0,0
Sikkim,2020,1,Motorola,1728,0,0
Sikkim,2020,1,OnePlus,1548,0,0
Sikkim,2020,1,Lenovo,1491,0,0
Sikkim,2020,1,HMD Global,1394,0,0
Sikkim,2020,1,Others,8991,0,0
Sikkim,2020,3,Samsung,44424,0,0
Sikkim,2020,3,Xiaomi,27830,0,0
Sikkim,2020,3,Vivo,21086,0,0
Sikkim,2020,3,Oppo,14009,0,0
Sikkim,2020,3,Realme,5459,0,0
Sikkim,2020,3,Apple,4035,0,0
Sikkim,2020,3,HMD Global,1906,0,0
Sikkim,2020,3,Motorola,1879,0,0
Sikkim,2020,3,OnePlus,1694,0,0
Sikkim,2020,3,Lenovo,1657,0,0
Sikkim,2020,3,Others,10794,0,0
Sikkim,2018,2,Samsung,7827,0,0
Sikkim,2018,2,Xiaomi,6559,0,0
Sikkim,2018,2,Vivo,3254,0,0
Sikkim,2018,2,Oppo,2531,0,0
Sikkim,2018,2,Apple,1120,0,0
Sikkim,2018,2,Realme,1110,0,0
Sikkim,2018,2,Motorola,773,0,0
Sikkim,2018,2,Lenovo,759,0,0
Sikkim,2018,2,OnePlus,690,0,0
Sikkim,2018,2,Micromax,424,0,0
Sikkim,2018,2,Others,3050,0,0
Sikkim,2018,4,Samsung,14281,0,0
Sikkim,2018,4,Xiaomi,11024,0,0
Sikkim,2018,4,Vivo,6387,0,0
Sikkim,2018,4,Oppo,4507,0,0
Sikkim,2018,4,Realme,1848,0,0
Sikkim,2018,4,Apple,1799,0,0
Sikkim,2018,4,Motorola,1119,0,0
Sikkim,2018,4,Lenovo,1038,0,0
Sikkim,2018,4,OnePlus,969,0,0
Sikkim,2018,4,Huawei,689,0,0
Sikkim,2018,4,Others,4877,0,0
Sikkim,2018,1,Samsung,5534,0,0
Sikkim,2018,1,Xiaomi,4679,0,0
Sikkim,2018,1,Vivo,2155,0,0
Sikkim,2018,1,Oppo,1825,0,0
Sikkim,2018,1,Apple,865,0,0
Sikkim,2018,1,Realme,815,0,0
Sikkim,2018,1,Lenovo,586,0,0
Sikkim,2018,1,Motorola,575,0,0
Sikkim,2018,1,OnePlus,528,0,0
Sikkim,2018,1,Asus,308,0,0
Sikkim,2018,1,Others,2181,0,0
Sikkim,2018,3,Samsung,10790,0,0
Sikkim,2018,3,Xiaomi,8637,0,0
Sikkim,2018,3,Vivo,4649,0,0
Sikkim,2018,3,Oppo,3465,0,0
Sikkim,2018,3,Realme,1459,0,0
Sikkim,2018,3,Apple,1423,0,0
Sikkim,2018,3,Motorola,945,0,0
Sikkim,2018,3,Lenovo,886,0,0
Sikkim,2018,3,OnePlus,823,0,0
Sikkim,2018,3,Micromax,570,0,0
Sikkim,2018,3,Others,3990,0,0
Sikkim,2022,2,Nill,0,0,0
Sikkim,2022,4,Nill,0,0,0
Sikkim,2022,1,Samsung,61996,0,0
Sikkim,2022,1,Xiaomi,41866,0,0
Sikkim,2022,1,Vivo,37402,0,0
Sikkim,2022,1,Oppo,22501,0,0
Sikkim,2022,1,Realme,14771,0,0
Sikkim,2022,1,Apple,7058,0,0
Sikkim,2022,1,OnePlus,3294,0,0
Sikkim,2022,1,Tecno,3147,0,0
Sikkim,2022,1,HMD Global,2316,0,0
Sikkim,2022,1,Motorola,2125,0,0
Sikkim,2022,1,Others,13140,0,0
Sikkim,2022,3,Nill,0,0,0
Sikkim,2023,2,Nill,0,0,0
Sikkim,2023,4,Nill,0,0,0
Sikkim,2023,1,Nill,0,0,0
Sikkim,2023,3,Nill,0,0,0
Tamil Nadu,2024,2,Nill,0,0,0
Tamil Nadu,2024,4,Nill,0,0,0
Tamil Nadu,2024,1,Nill,0,0,0
Tamil Nadu,2024,3,Nill,0,0,0
Tamil Nadu,2019,2,Xiaomi,1811254,0,0
Tamil Nadu,2019,2,Samsung,1396893,0,0
Tamil Nadu,2019,2,Vivo,1196063,0,0
Tamil Nadu,2019,2,Oppo,697196,0,0
Tamil Nadu,2019,2,Motorola,303963,0,0
Tamil Nadu,2019,2,Realme,281300,0,0
Tamil Nadu,2019,2,Apple,254300,0,0
Tamil Nadu,2019,2,Lenovo,251562,0,0
Tamil Nadu,2019,2,Huawei,248271,0,0
Tamil Nadu,2019,2,OnePlus,232848,0,0
Tamil Nadu,2019,2,Others,755959,0,0
Tamil Nadu,2019,4,Xiaomi,2321854,0,0
Tamil Nadu,2019,4,Samsung,1803401,0,0
Tamil Nadu,2019,4,Vivo,1661144,0,0
Tamil Nadu,2019,4,Oppo,954430,0,0
Tamil Nadu,2019,4,Realme,385827,0,0
Tamil Nadu,2019,4,Motorola,364512,0,0
Tamil Nadu,2019,4,Huawei,329271,0,0
Tamil Nadu,2019,4,Apple,306135,0,0
Tamil Nadu,2019,4,Lenovo,283182,0,0
Tamil Nadu,2019,4,OnePlus,275013,0,0
Tamil Nadu,2019,4,Others,935724,0,0
Tamil Nadu,2019,1,Xiaomi,1539941,0,0
Tamil Nadu,2019,1,Samsung,1181910,0,0
Tamil Nadu,2019,1,Vivo,982792,0,0
Tamil Nadu,2019,1,Oppo,574119,0,0
Tamil Nadu,2019,1,Motorola,263727,0,0
Tamil Nadu,2019,1,Realme,239102,0,0
Tamil Nadu,2019,1,Apple,223033,0,0
Tamil Nadu,2019,1,Lenovo,220455,0,0
Tamil Nadu,2019,1,OnePlus,209025,0,0
Tamil Nadu,2019,1,Huawei,206764,0,0
Tamil Nadu,2019,1,Others,655435,0,0
Tamil Nadu,2019,3,Xiaomi,2046907,0,0
Tamil Nadu,2019,3,Samsung,1578951,0,0
Tamil Nadu,2019,3,Vivo,1404873,0,0
Tamil Nadu,2019,3,Oppo,809503,0,0
Tamil Nadu,2019,3,Motorola,331659,0,0
Tamil Nadu,2019,3,Realme,325676,0,0
Tamil Nadu,2019,3,Huawei,287625,0,0
Tamil Nadu,2019,3,Apple,280108,0,0
Tamil Nadu,2019,3,Lenovo,263109,0,0
Tamil Nadu,2019,3,OnePlus,253980,0,0
Tamil Nadu,2019,3,Others,846444,0,0
Tamil Nadu,2021,2,Xiaomi,4159447,0,0
Tamil Nadu,2021,2,Vivo,3648711,0,0
Tamil Nadu,2021,2,Samsung,3335419,0,0
Tamil Nadu,2021,2,Oppo,1982731,0,0
Tamil Nadu,2021,2,Realme,924040,0,0
Tamil Nadu,2021,2,Huawei,515007,0,0
Tamil Nadu,2021,2,Motorola,513680,0,0
Tamil Nadu,2021,2,Apple,481336,0,0
Tamil Nadu,2021,2,OnePlus,400480,0,0
Tamil Nadu,2021,2,Lenovo,375748,0,0
Tamil Nadu,2021,2,Others,1467943,0,0
Tamil Nadu,2021,4,Xiaomi,4737458,0,0
Tamil Nadu,2021,4,Vivo,4457962,0,0
Tamil Nadu,2021,4,Samsung,3636646,0,0
Tamil Nadu,2021,4,Oppo,2390692,0,0
Tamil Nadu,2021,4,Realme,1288203,0,0
Tamil Nadu,2021,4,Apple,575168,0,0
Tamil Nadu,2021,4,OnePlus,507178,0,0
Tamil Nadu,2021,4,Motorola,501002,0,0
Tamil Nadu,2021,4,Huawei,493892,0,0
Tamil Nadu,2021,4,Lenovo,336045,0,0
Tamil Nadu,2021,4,Others,1508896,0,0
Tamil Nadu,2021,1,Xiaomi,3887022,0,0
Tamil Nadu,2021,1,Vivo,3309321,0,0
Tamil Nadu,2021,1,Samsung,3143951,0,0
Tamil Nadu,2021,1,Oppo,1825392,0,0
Tamil Nadu,2021,1,Realme,782154,0,0
Tamil Nadu,2021,1,Huawei,522223,0,0
Tamil Nadu,2021,1,Motorola,518191,0,0
Tamil Nadu,2021,1,Apple,449432,0,0
Tamil Nadu,2021,1,Lenovo,389630,0,0
Tamil Nadu,2021,1,OnePlus,369966,0,0
Tamil Nadu,2021,1,Others,1435326,0,0
Tamil Nadu,2021,3,Xiaomi,4464525,0,0
Tamil Nadu,2021,3,Vivo,4059800,0,0
Tamil Nadu,2021,3,Samsung,3487967,0,0
Tamil Nadu,2021,3,Oppo,2182951,0,0
Tamil Nadu,2021,3,Realme,1086229,0,0
Tamil Nadu,2021,3,Apple,516731,0,0
Tamil Nadu,2021,3,Huawei,514394,0,0
Tamil Nadu,2021,3,Motorola,504404,0,0
Tamil Nadu,2021,3,OnePlus,454175,0,0
Tamil Nadu,2021,3,Lenovo,358008,0,0
Tamil Nadu,2021,3,Others,1498256,0,0
Tamil Nadu,2020,2,Xiaomi,2891155,0,0
Tamil Nadu,2020,2,Samsung,2285005,0,0
Tamil Nadu,2020,2,Vivo,2216953,0,0
Tamil Nadu,2020,2,Oppo,1270624,0,0
Tamil Nadu,2020,2,Realme,512202,0,0
Tamil Nadu,2020,2,Motorola,430995,0,0
Tamil Nadu,2020,2,Huawei,410511,0,0
Tamil Nadu,2020,2,Apple,352063,0,0
Tamil Nadu,2020,2,Lenovo,331665,0,0
Tamil Nadu,2020,2,OnePlus,305910,0,0
Tamil Nadu,2020,2,Others,1143703,0,0
Tamil Nadu,2020,4,Xiaomi,3595631,0,0
Tamil Nadu,2020,4,Vivo,2971084,0,0
Tamil Nadu,2020,4,Samsung,2918795,0,0
Tamil Nadu,2020,4,Oppo,1665487,0,0
Tamil Nadu,2020,4,Realme,690401,0,0
Tamil Nadu,2020,4,Motorola,503120,0,0
Tamil Nadu,2020,4,Huawei,497653,0,0
Tamil Nadu,2020,4,Apple,417632,0,0
Tamil Nadu,2020,4,Lenovo,385136,0,0
Tamil Nadu,2020,4,OnePlus,347722,0,0
Tamil Nadu,2020,4,Others,1364925,0,0
Tamil Nadu,2020,1,Xiaomi,2602334,0,0
Tamil Nadu,2020,1,Samsung,2037120,0,0
Tamil Nadu,2020,1,Vivo,1937792,0,0
Tamil Nadu,2020,1,Oppo,1109430,0,0
Tamil Nadu,2020,1,Realme,450799,0,0
Tamil Nadu,2020,1,Motorola,395956,0,0
Tamil Nadu,2020,1,Huawei,370773,0,0
Tamil Nadu,2020,1,Apple,333073,0,0
Tamil Nadu,2020,1,Lenovo,308388,0,0
Tamil Nadu,2020,1,OnePlus,293970,0,0
Tamil Nadu,2020,1,Others,1032733,0,0
Tamil Nadu,2020,3,Xiaomi,3217633,0,0
Tamil Nadu,2020,3,Vivo,2577603,0,0
Tamil Nadu,2020,3,Samsung,2574986,0,0
Tamil Nadu,2020,3,Oppo,1456520,0,0
Tamil Nadu,2020,3,Realme,592254,0,0
Tamil Nadu,2020,3,Motorola,466225,0,0
Tamil Nadu,2020,3,Huawei,452345,0,0
Tamil Nadu,2020,3,Apple,378323,0,0
Tamil Nadu,2020,3,Lenovo,357461,0,0
Tamil Nadu,2020,3,OnePlus,324336,0,0
Tamil Nadu,2020,3,Others,1245765,0,0
Tamil Nadu,2018,2,Xiaomi,723469,0,0
Tamil Nadu,2018,2,Samsung,574902,0,0
Tamil Nadu,2018,2,Vivo,390299,0,0
Tamil Nadu,2018,2,Oppo,240094,0,0
Tamil Nadu,2018,2,Motorola,139685,0,0
Tamil Nadu,2018,2,Lenovo,127831,0,0
Tamil Nadu,2018,2,Apple,123693,0,0
Tamil Nadu,2018,2,OnePlus,119948,0,0
Tamil Nadu,2018,2,Realme,116217,0,0
Tamil Nadu,2018,2,Huawei,86507,0,0
Tamil Nadu,2018,2,Others,353391,0,0
Tamil Nadu,2018,4,Xiaomi,1270630,0,0
Tamil Nadu,2018,4,Samsung,978019,0,0
Tamil Nadu,2018,4,Vivo,776632,0,0
Tamil Nadu,2018,4,Oppo,457237,0,0
Tamil Nadu,2018,4,Motorola,228639,0,0
Tamil Nadu,2018,4,Realme,198871,0,0
Tamil Nadu,2018,4,Lenovo,194451,0,0
Tamil Nadu,2018,4,Apple,191032,0,0
Tamil Nadu,2018,4,OnePlus,180637,0,0
Tamil Nadu,2018,4,Huawei,164880,0,0
Tamil Nadu,2018,4,Others,558850,0,0
Tamil Nadu,2018,1,Xiaomi,503469,0,0
Tamil Nadu,2018,1,Samsung,408997,0,0
Tamil Nadu,2018,1,Vivo,256682,0,0
Tamil Nadu,2018,1,Oppo,160460,0,0
Tamil Nadu,2018,1,Motorola,100336,0,0
Tamil Nadu,2018,1,OnePlus,93643,0,0
Tamil Nadu,2018,1,Apple,93282,0,0
Tamil Nadu,2018,1,Lenovo,92559,0,0
Tamil Nadu,2018,1,Realme,82612,0,0
Tamil Nadu,2018,1,Huawei,59799,0,0
Tamil Nadu,2018,1,Others,252915,0,0
Tamil Nadu,2018,3,Xiaomi,948490,0,0
Tamil Nadu,2018,3,Samsung,739663,0,0
Tamil Nadu,2018,3,Vivo,545491,0,0
Tamil Nadu,2018,3,Oppo,327387,0,0
Tamil Nadu,2018,3,Motorola,177191,0,0
Tamil Nadu,2018,3,Lenovo,153372,0,0
Tamil Nadu,2018,3,Apple,150205,0,0
Tamil Nadu,2018,3,Realme,149904,0,0
Tamil Nadu,2018,3,OnePlus,145542,0,0
