State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Kerala,Thrissur District,2022,3,9037575,12908229885.00
Kerala,Palakkad District,2022,3,6174837,9220755481.00
Kerala,Kannur District,2022,3,5631041,8674487770.00
Kerala,Kottayam District,2022,3,5918541,8495120284.00
Kerala,Ernakulam District,2022,3,35009862,41683362156.00
Kerala,Idukki District,2022,3,2414100,3763325871.00
Kerala,Thiruvananthapuram District,2023,2,16834507,21968674795.00
Kerala,Kasaragod District,2023,2,5421249,8103400236.00
Kerala,Malappuram District,2023,2,16442153,20942444241.00
Kerala,Pathanamthitta District,2023,2,3555022,5219658676.00
Kerala,Wayanad District,2023,2,5751930,8091617292.00
Kerala,Alappuzha District,2023,2,7694391,10929530290.00
Kerala,Kozhikode District,2023,2,18231277,23125966041.00
Kerala,Kollam District,2023,2,9464997,13897112666.00
Kerala,Thrissur District,2023,2,10462551,14454609093.00
Kerala,Palakkad District,2023,2,8994974,13287372163.00
Kerala,Kannur District,2023,2,10783259,15253685629.00
Kerala,Kottayam District,2023,2,6878572,9740957685.00
Kerala,Ernakulam District,2023,2,31266275,36160448548.00
Kerala,Idukki District,2023,2,4389460,6621193630.00
Kerala,Thiruvananthapuram District,2023,4,19316004,23933572611.00
Kerala,Kasaragod District,2023,4,6350992,8648838865.00
Kerala,Malappuram District,2023,4,18960936,22474464502.00
Kerala,Pathanamthitta District,2023,4,4522225,6402582567.00
Kerala,Wayanad District,2023,4,6305239,8219155329.00
Kerala,Alappuzha District,2023,4,8822498,11778023076.00
Kerala,Kozhikode District,2023,4,20504589,24296060817.00
Kerala,Kollam District,2023,4,10773692,15002316553.00
Kerala,Thrissur District,2023,4,11972689,15550151220.00
Kerala,Palakkad District,2023,4,10060701,13846379777.00
Kerala,Kannur District,2023,4,12846603,16549576658.00
Kerala,Kottayam District,2023,4,8168997,10919608733.00
Kerala,Ernakulam District,2023,4,36070124,39986849494.00
Kerala,Idukki District,2023,4,5167804,7377741263.00
Kerala,Thiruvananthapuram District,2023,1,15777495,20405950025.00
Kerala,Kasaragod District,2023,1,5032924,7561422786.00
Kerala,Malappuram District,2023,1,15994699,19984929247.00
Kerala,Pathanamthitta District,2023,1,3359879,5061220260.00
Kerala,Wayanad District,2023,1,5237998,7147747721.00
Kerala,Alappuzha District,2023,1,7029352,9925279750.00
Kerala,Kozhikode District,2023,1,17609474,21740839808.00
Kerala,Kollam District,2023,1,8766861,12995036174.00
Kerala,Thrissur District,2023,1,9811793,13503012488.00
Kerala,Palakkad District,2023,1,8521427,12458676100.00
Kerala,Kannur District,2023,1,10009053,14112565339.00
Kerala,Kottayam District,2023,1,6448095,9176107601.00
Kerala,Ernakulam District,2023,1,30034347,33704884058.00
Kerala,Idukki District,2023,1,3988168,5859418320.00
Kerala,Thiruvananthapuram District,2023,3,18643081,23843948938.00
Kerala,Kasaragod District,2023,3,5899641,8338421422.00
Kerala,Malappuram District,2023,3,18229082,22374245863.00
Kerala,Pathanamthitta District,2023,3,3966432,5615288690.00
Kerala,Wayanad District,2023,3,6008357,8061560520.00
Kerala,Alappuzha District,2023,3,8349948,11603306093.00
Kerala,Kozhikode District,2023,3,19394854,23944480834.00
Kerala,Kollam District,2023,3,10425657,15287453319.00
Kerala,Thrissur District,2023,3,11419815,15378229549.00
Kerala,Palakkad District,2023,3,9656725,13856311160.00
Kerala,Kannur District,2023,3,11874120,16097825668.00
Kerala,Kottayam District,2023,3,7598688,10327573152.00
Kerala,Ernakulam District,2023,3,34558327,38869325990.00
Kerala,Idukki District,2023,3,4633924,6734642131.00
Ladakh,Kargil District,2024,2,1306150,1859365975.00
Ladakh,Leh Ladakh District,2024,2,4021209,8266357373.00
Ladakh,Kargil District,2024,4,1419677,2024160245.00
Ladakh,Leh Ladakh District,2024,4,4291607,8830257409.00
Ladakh,Kargil District,2024,1,609643,933633417.00
Ladakh,Leh Ladakh District,2024,1,2377458,5151757244.00
Ladakh,Kargil District,2024,3,1706013,2376666329.00
Ladakh,Leh Ladakh District,2024,3,5207872,10276205383.00
Ladakh,Kargil District,2019,2,15289,57479645.00
Ladakh,Leh Ladakh District,2019,2,53483,201775862.00
Ladakh,Kargil District,2019,4,5302,22099751.00
Ladakh,Leh Ladakh District,2019,4,79404,302589609.00
Ladakh,Kargil District,2019,1,9825,34328561.00
Ladakh,Leh Ladakh District,2019,1,36320,118531360.00
Ladakh,Kargil District,2019,3,13855,47841054.00
Ladakh,Leh Ladakh District,2019,3,78541,283288473.00
Ladakh,Kargil District,2021,2,91914,284985336.00
Ladakh,Leh Ladakh District,2021,2,307802,1142273760.00
Ladakh,Kargil District,2021,4,134957,416648294.00
Ladakh,Leh Ladakh District,2021,4,495230,1736886845.00
Ladakh,Kargil District,2021,1,58756,181498258.00
Ladakh,Leh Ladakh District,2021,1,216659,801921556.00
Ladakh,Kargil District,2021,3,128949,444521407.00
Ladakh,Leh Ladakh District,2021,3,462038,1769463337.00
Ladakh,Kargil District,2020,2,38403,125414514.00
Ladakh,Leh Ladakh District,2020,2,116607,398378485.00
Ladakh,Kargil District,2020,4,79680,242682677.00
Ladakh,Leh Ladakh District,2020,4,252454,869280794.00
Ladakh,Kargil District,2020,1,24169,68749861.00
Ladakh,Leh Ladakh District,2020,1,92250,308889817.00
Ladakh,Kargil District,2020,3,53708,183140894.00
Ladakh,Leh Ladakh District,2020,3,174514,652346606.00
Ladakh,Kargil District,2018,2,4041,14170742.00
Ladakh,Leh Ladakh District,2018,2,10969,33164160.00
Ladakh,Kargil District,2018,4,8373,31643842.00
Ladakh,Leh Ladakh District,2018,4,26838,103879000.00
Ladakh,Kargil District,2018,1,1244,3430931.00
Ladakh,Leh Ladakh District,2018,1,4845,9101927.00
Ladakh,Kargil District,2018,3,6149,20173134.00
Ladakh,Leh Ladakh District,2018,3,18715,63917843.00
Ladakh,Kargil District,2022,2,229338,644363529.00
Ladakh,Leh Ladakh District,2022,2,888735,2898954649.00
Ladakh,Kargil District,2022,4,233208,548410668.00
Ladakh,Leh Ladakh District,2022,4,850164,2346066905.00
Ladakh,Kargil District,2022,1,129349,371130652.00
Ladakh,Leh Ladakh District,2022,1,500666,1653910267.00
Ladakh,Kargil District,2022,3,244513,647171127.00
Ladakh,Leh Ladakh District,2022,3,946345,2958028224.00
Ladakh,Kargil District,2023,2,636520,1257128294.00
Ladakh,Leh Ladakh District,2023,2,2307295,5933975592.00
Ladakh,Kargil District,2023,4,705793,1231875482.00
Ladakh,Leh Ladakh District,2023,4,2444425,5711111463.00
Ladakh,Kargil District,2023,1,301776,630698644.00
Ladakh,Leh Ladakh District,2023,1,1265470,3218322654.00
Ladakh,Kargil District,2023,3,827753,1515768063.00
Ladakh,Leh Ladakh District,2023,3,2793613,6734804180.00
Lakshadweep,Lakshadweep District,2024,2,109085,146212841.00
Lakshadweep,Lakshadweep District,2024,4,197777,247756681.00
Lakshadweep,Lakshadweep District,2024,1,81176,130052381.00
Lakshadweep,Lakshadweep District,2024,3,157478,192408087.00
Lakshadweep,Lakshadweep District,2019,2,2926,9242524.00
Lakshadweep,Lakshadweep District,2019,4,3765,11269913.00
Lakshadweep,Lakshadweep District,2019,1,2481,8786130.00
Lakshadweep,Lakshadweep District,2019,3,3104,9651761.00
Lakshadweep,Lakshadweep District,2021,2,11384,27383464.00
Lakshadweep,Lakshadweep District,2021,4,15470,50998186.00
Lakshadweep,Lakshadweep District,2021,1,9085,27042783.00
Lakshadweep,Lakshadweep District,2021,3,13370,38803164.00
Lakshadweep,Lakshadweep District,2020,2,7220,16942922.00
Lakshadweep,Lakshadweep District,2020,4,11650,30111318.00
Lakshadweep,Lakshadweep District,2020,1,5151,13502369.00
Lakshadweep,Lakshadweep District,2020,3,8589,21306833.00
Lakshadweep,Lakshadweep District,2018,2,2132,6187810.00
Lakshadweep,Lakshadweep District,2018,4,1642,4463214.00
Lakshadweep,Lakshadweep District,2018,1,778,1928611.00
Lakshadweep,Lakshadweep District,2018,3,1703,4339032.00
Lakshadweep,Lakshadweep District,2022,2,17569,55929602.00
Lakshadweep,Lakshadweep District,2022,4,17147,54813874.00
Lakshadweep,Lakshadweep District,2022,1,16397,54939433.00
Lakshadweep,Lakshadweep District,2022,3,15241,47580010.00
Lakshadweep,Lakshadweep District,2023,2,34918,97987438.00
Lakshadweep,Lakshadweep District,2023,4,63479,119831383.00
Lakshadweep,Lakshadweep District,2023,1,29520,85321961.00
Lakshadweep,Lakshadweep District,2023,3,43757,94527061.00
Madhya Pradesh,Morena District,2024,2,25112313,39400267320.00
Madhya Pradesh,Alirajpur District,2024,2,4112467,5650603028.00
Madhya Pradesh,Sehore District,2024,2,31716490,41334370745.00
Madhya Pradesh,Rajgarh District,2024,2,28739389,39197079230.00
Madhya Pradesh,Khargone District,2024,2,27676498,38471520851.00
Madhya Pradesh,Satna District,2024,2,30702028,38834567310.00
Madhya Pradesh,Narsinghpur District,2024,2,15626436,21242652948.00
Madhya Pradesh,Jabalpur District,2024,2,47480537,59442745401.00
Madhya Pradesh,Hoshangabad District,2024,2,23429156,30365278199.00
Madhya Pradesh,Vidisha District,2024,2,21227668,30617379150.00
Madhya Pradesh,Balaghat District,2024,2,22862359,29694081749.00
Madhya Pradesh,Singrauli District,2024,2,24891549,29126565228.00
Madhya Pradesh,Betul District,2024,2,20820404,26564694203.00
Madhya Pradesh,Sidhi District,2024,2,14053246,18074675633.00
Madhya Pradesh,Datia District,2024,2,9311743,14037893637.00
Madhya Pradesh,Dewas District,2024,2,37295037,47488699412.00
Madhya Pradesh,Sheopur District,2024,2,6724045,9989190194.00
Madhya Pradesh,Neemuch District,2024,2,16101599,21698587820.00
Madhya Pradesh,Raisen District,2024,2,26035806,31944145203.00
Madhya Pradesh,Mandsaur District,2024,2,27245276,36257458360.00
Madhya Pradesh,Barwani District,2024,2,14966124,19547578505.00
Madhya Pradesh,Katni District,2024,2,15907909,20453708308.00
Madhya Pradesh,Dindori District,2024,2,5389123,6560229797.00
Madhya Pradesh,Shivpuri District,2024,2,22328318,29583902644.00
Madhya Pradesh,Gwalior District,2024,2,62036666,85107577385.00
Madhya Pradesh,Anuppur District,2024,2,9788619,10753364855.00
Madhya Pradesh,Agar Malwa District,2024,2,12157317,15872717616.00
Madhya Pradesh,Ashoknagar District,2024,2,10309781,14092545179.00
Madhya Pradesh,Sagar District,2024,2,31492081,42112270359.00
Madhya Pradesh,Niwari District,2024,2,4151165,5286387384.00
Madhya Pradesh,Rewa District,2024,2,33128733,44173750291.00
Madhya Pradesh,Shajapur District,2024,2,18950156,25956844901.00
Madhya Pradesh,Ujjain District,2024,2,53852954,69792620071.00
Madhya Pradesh,Bhind District,2024,2,17252236,26143936144.00
Madhya Pradesh,Tikamgarh District,2024,2,10661660,12038709748.00
Madhya Pradesh,Seoni District,2024,2,18601316,25154862837.00
Madhya Pradesh,Harda District,2024,2,8724772,12314130714.00
Madhya Pradesh,Burhanpur District,2024,2,11021215,14658494813.00
Madhya Pradesh,Damoh District,2024,2,11175690,15236882406.00
Madhya Pradesh,Bhopal District,2024,2,153789648,154361000000.00
Madhya Pradesh,Jhabua District,2024,2,10087438,13701752947.00
Madhya Pradesh,Dhar District,2024,2,47893950,56439198358.00
Madhya Pradesh,Guna District,2024,2,21584774,27957864479.00
Madhya Pradesh,East Nimar District,2024,2,20724281,24546488469.00
Madhya Pradesh,Chhindwara District,2024,2,32702342,41779648586.00
Madhya Pradesh,Umaria District,2024,2,6670251,7856228899.00
Madhya Pradesh,Mandla District,2024,2,9677029,12387171524.00
Madhya Pradesh,Indore District,2024,2,224896033,239316000000.00
Madhya Pradesh,Shahdol District,2024,2,15850694,18837607016.00
Madhya Pradesh,Ratlam District,2024,2,27995306,38793998792.00
Madhya Pradesh,Panna District,2024,2,9442291,12769778859.00
Madhya Pradesh,Chhatarpur District,2024,2,21098139,26660271868.00
Madhya Pradesh,Mauganj District,2024,4,6229676,8300848471.00
Madhya Pradesh,Morena District,2024,4,30535282,43871661121.00
Madhya Pradesh,Alirajpur District,2024,4,5538318,6797096282.00
Madhya Pradesh,Sehore District,2024,4,35837020,43685851362.00
Madhya Pradesh,Rajgarh District,2024,4,32379947,43179691478.00
Madhya Pradesh,Maihar District,2024,4,10752041,12269500973.00
Madhya Pradesh,Khargone District,2024,4,31687899,43539870583.00
Madhya Pradesh,Satna District,2024,4,26076619,31364824507.00
Madhya Pradesh,Narsinghpur District,2024,4,18355126,23073507570.00
Madhya Pradesh,Jabalpur District,2024,4,56893941,69441494576.00
Madhya Pradesh,Vidisha District,2024,4,24706517,32093355180.00
Madhya Pradesh,Balaghat District,2024,4,27147129,32533543560.00
Madhya Pradesh,Singrauli District,2024,4,29955652,32425165772.00
Madhya Pradesh,Betul District,2024,4,23920586,30212375206.00
Madhya Pradesh,Sidhi District,2024,4,16769986,19509853521.00
Madhya Pradesh,Datia District,2024,4,11030809,15334200172.00
Madhya Pradesh,Dewas District,2024,4,44048021,55096226836.00
Madhya Pradesh,Sheopur District,2024,4,8345406,11110265089.00
Madhya Pradesh,Neemuch District,2024,4,18168011,24226551204.00
Madhya Pradesh,Raisen District,2024,4,29632514,32740615651.00
Madhya Pradesh,Khandwa District,2024,4,23760107,27834523624.00
Madhya Pradesh,Mandsaur District,2024,4,30788948,41145971313.00
Madhya Pradesh,Barwani District,2024,4,18026144,22754590452.00
Madhya Pradesh,Katni District,2024,4,18921208,23140567228.00
Madhya Pradesh,Narmadapuram District,2024,4,27714950,32929472151.00
Madhya Pradesh,Dindori District,2024,4,6240017,7117796879.00
Madhya Pradesh,Shivpuri District,2024,4,26737591,35184329750.00
Madhya Pradesh,Gwalior District,2024,4,75073080,97855427150.00
Madhya Pradesh,Anuppur District,2024,4,11223597,11913127493.00
Madhya Pradesh,Agar Malwa District,2024,4,13716710,17446288050.00
Madhya Pradesh,Ashoknagar District,2024,4,11720661,14733281908.00
Madhya Pradesh,Sagar District,2024,4,36221385,45706179202.00
Madhya Pradesh,Niwari District,2024,4,4868136,5899870659.00
Madhya Pradesh,Rewa District,2024,4,33892671,41093208706.00
Madhya Pradesh,Shajapur District,2024,4,21097110,27783460091.00
Madhya Pradesh,Ujjain District,2024,4,63706895,79761357653.00
Madhya Pradesh,Bhind District,2024,4,20071932,27939362334.00
Madhya Pradesh,Tikamgarh District,2024,4,12033992,13375763689.00
Madhya Pradesh,Seoni District,2024,4,21346293,26867968641.00
Madhya Pradesh,Harda District,2024,4,10358575,13627323014.00
Madhya Pradesh,Burhanpur District,2024,4,13293936,17184268194.00
Madhya Pradesh,Pandhurna District,2024,4,5309988,7269443454.00
Madhya Pradesh,Damoh District,2024,4,12855032,16875551272.00
Madhya Pradesh,Bhopal District,2024,4,181813783,177880000000.00
Madhya Pradesh,Jhabua District,2024,4,13057147,15560935720.00
Madhya Pradesh,Dhar District,2024,4,56512770,64763276403.00
Madhya Pradesh,Guna District,2024,4,24452189,30105089550.00
Madhya Pradesh,Chhindwara District,2024,4,32159613,39295738177.00
Madhya Pradesh,Umaria District,2024,4,7765677,8706172069.00
Madhya Pradesh,Mandla District,2024,4,11305861,13849166708.00
Madhya Pradesh,Indore District,2024,4,264106034,277133000000.00
Madhya Pradesh,Shahdol District,2024,4,18813973,21161975382.00
Madhya Pradesh,Ratlam District,2024,4,32990586,45364578179.00
Madhya Pradesh,Panna District,2024,4,10894247,13305343158.00
Madhya Pradesh,Chhatarpur District,2024,4,24540497,29934185415.00
Madhya Pradesh,Morena District,2024,1,21342706,34576422096.00
Madhya Pradesh,Alirajpur District,2024,1,3737786,5237520827.00
Madhya Pradesh,Sehore District,2024,1,28913787,36132913352.00
Madhya Pradesh,Rajgarh District,2024,1,26320423,35609729617.00
Madhya Pradesh,Khargone District,2024,1,24912734,35600404160.00
Madhya Pradesh,Satna District,2024,1,27152350,36127765697.00
Madhya Pradesh,Narsinghpur District,2024,1,14159412,19641450934.00
Madhya Pradesh,Jabalpur District,2024,1,42057671,55510192011.00
Madhya Pradesh,Hoshangabad District,2024,1,20554675,26639019556.00
Madhya Pradesh,Vidisha District,2024,1,18793791,24551050260.00
Madhya Pradesh,Balaghat District,2024,1,20049459,28206558384.00
Madhya Pradesh,Singrauli District,2024,1,22485096,27791956374.00
Madhya Pradesh,Betul District,2024,1,18598029,24381975010.00
Madhya Pradesh,Sidhi District,2024,1,12221407,16839528520.00
Madhya Pradesh,Datia District,2024,1,8033932,12265856962.00
Madhya Pradesh,Dewas District,2024,1,34366788,44019661189.00
Madhya Pradesh,Sheopur District,2024,1,5870026,8401286688.00
Madhya Pradesh,Neemuch District,2024,1,14565762,20627839930.00
Madhya Pradesh,Raisen District,2024,1,23110360,27255825881.00
Madhya Pradesh,Mandsaur District,2024,1,24205089,34125871319.00
Madhya Pradesh,Barwani District,2024,1,13806387,18631652941.00
Madhya Pradesh,Katni District,2024,1,14164210,19341799367.00
Madhya Pradesh,Dindori District,2024,1,4580438,5969825185.00
Madhya Pradesh,Shivpuri District,2024,1,20101662,26471568182.00
Madhya Pradesh,Gwalior District,2024,1,54686084,78684488623.00
Madhya Pradesh,Anuppur District,2024,1,8853567,10381187429.00
Madhya Pradesh,Agar Malwa District,2024,1,10971537,14355476948.00
Madhya Pradesh,Ashoknagar District,2024,1,8979678,11188420280.00
Madhya Pradesh,Sagar District,2024,1,27826076,35716144961.00
Madhya Pradesh,Niwari District,2024,1,3764664,4716565192.00
Madhya Pradesh,Rewa District,2024,1,28713525,41102399871.00
Madhya Pradesh,Shajapur District,2024,1,16942662,22565690854.00
Madhya Pradesh,Ujjain District,2024,1,48799444,64203504327.00
Madhya Pradesh,Bhind District,2024,1,14269631,22020520600.00
Madhya Pradesh,Tikamgarh District,2024,1,10098289,10705683638.00
Madhya Pradesh,Seoni District,2024,1,16007917,22310395661.00
Madhya Pradesh,Harda District,2024,1,7747742,10489995266.00
Madhya Pradesh,Burhanpur District,2024,1,9811704,13014089613.00
Madhya Pradesh,Damoh District,2024,1,9840361,13276604333.00
Madhya Pradesh,Bhopal District,2024,1,140210959,143778000000.00
Madhya Pradesh,Jhabua District,2024,1,8980412,12826232354.00
Madhya Pradesh,Dhar District,2024,1,43754444,53215738750.00
Madhya Pradesh,Guna District,2024,1,19571013,24020475932.00
Madhya Pradesh,East Nimar District,2024,1,18433165,21911616944.00
Madhya Pradesh,Chhindwara District,2024,1,29154503,38089759034.00
Madhya Pradesh,Umaria District,2024,1,5977505,7615871948.00
Madhya Pradesh,Mandla District,2024,1,8311478,11435091117.00
Madhya Pradesh,Indore District,2024,1,204031251,225074000000.00
Madhya Pradesh,Shahdol District,2024,1,14580435,18351669212.00
Madhya Pradesh,Ratlam District,2024,1,25404766,36515544993.00
Madhya Pradesh,Panna District,2024,1,7744755,10563330405.00
Madhya Pradesh,Chhatarpur District,2024,1,18585067,23334137883.00
Madhya Pradesh,Mauganj District,2024,3,5163772,6731104535.00
Madhya Pradesh,Morena District,2024,3,27359776,36968071176.00
Madhya Pradesh,Alirajpur District,2024,3,4668568,5500728999.00
Madhya Pradesh,Sehore District,2024,3,33216500,39619244700.00
Madhya Pradesh,Rajgarh District,2024,3,30420613,36904992518.00
Madhya Pradesh,Maihar District,2024,3,9311166,10500048091.00
Madhya Pradesh,Khargone District,2024,3,29451817,38389379388.00
Madhya Pradesh,Satna District,2024,3,22892124,26748359599.00
Madhya Pradesh,Narsinghpur District,2024,3,16386569,20057036538.00
Madhya Pradesh,Jabalpur District,2024,3,50786395,60886671653.00
Madhya Pradesh,Vidisha District,2024,3,22825908,27671984648.00
Madhya Pradesh,Balaghat District,2024,3,23455205,27839358626.00
Madhya Pradesh,Singrauli District,2024,3,26536667,28307903298.00
Madhya Pradesh,Betul District,2024,3,21414749,25622136147.00
Madhya Pradesh,Sidhi District,2024,3,14645853,16869516050.00
Madhya Pradesh,Datia District,2024,3,10067732,13271092968.00
Madhya Pradesh,Dewas District,2024,3,39859343,48305704551.00
Madhya Pradesh,Sheopur District,2024,3,7444657,9230732425.00
Madhya Pradesh,Neemuch District,2024,3,17442913,21959610548.00
Madhya Pradesh,Raisen District,2024,3,26942845,30151434733.00
Madhya Pradesh,Khandwa District,2024,3,21836139,23741659842.00
Madhya Pradesh,Mandsaur District,2024,3,28911708,35794701931.00
Madhya Pradesh,Barwani District,2024,3,16501129,19866713399.00
Madhya Pradesh,Katni District,2024,3,16804585,20026286803.00
Madhya Pradesh,Narmadapuram District,2024,3,24994430,31173523077.00
Madhya Pradesh,Dindori District,2024,3,5401419,6017608450.00
Madhya Pradesh,Shivpuri District,2024,3,24645864,28403184755.00
Madhya Pradesh,Gwalior District,2024,3,68207139,87246896594.00
Madhya Pradesh,Anuppur District,2024,3,10120832,10374016336.00
Madhya Pradesh,Agar Malwa District,2024,3,12913407,14706622052.00
Madhya Pradesh,Ashoknagar District,2024,3,11190299,12450986062.00
Madhya Pradesh,Sagar District,2024,3,33221021,40119199143.00
Madhya Pradesh,Niwari District,2024,3,4501451,5162277250.00
Madhya Pradesh,Rewa District,2024,3,29254178,34366839445.00
Madhya Pradesh,Shajapur District,2024,3,19683815,24407039949.00
Madhya Pradesh,Ujjain District,2024,3,59724356,71341810959.00
Madhya Pradesh,Bhind District,2024,3,17765722,23144657990.00
Madhya Pradesh,Tikamgarh District,2024,3,11324022,11842999864.00
Madhya Pradesh,Seoni District,2024,3,18985859,22035788157.00
Madhya Pradesh,Harda District,2024,3,9570755,12831899674.00
Madhya Pradesh,Burhanpur District,2024,3,11962291,15277180172.00
Madhya Pradesh,Pandhurna District,2024,3,4694737,6146279480.00
Madhya Pradesh,Damoh District,2024,3,12090791,14607880693.00
Madhya Pradesh,Bhopal District,2024,3,166135068,160839000000.00
Madhya Pradesh,Jhabua District,2024,3,11730418,13545365897.00
Madhya Pradesh,Dhar District,2024,3,52118001,57541538587.00
Madhya Pradesh,Guna District,2024,3,23445191,25833315250.00
Madhya Pradesh,Chhindwara District,2024,3,29395496,33917333481.00
Madhya Pradesh,Umaria District,2024,3,6913321,7607639374.00
Madhya Pradesh,Mandla District,2024,3,9779389,11359814478.00
Madhya Pradesh,Indore District,2024,3,243877173,252130000000.00
Madhya Pradesh,Shahdol District,2024,3,16774117,18448503415.00
Madhya Pradesh,Ratlam District,2024,3,30672336,39819928684.00
Madhya Pradesh,Panna District,2024,3,9623498,11311602192.00
Madhya Pradesh,Chhatarpur District,2024,3,22675328,26107745067.00
Madhya Pradesh,Morena District,2019,2,343097,759305411.00
Madhya Pradesh,Alirajpur District,2019,2,34336,69497452.00
Madhya Pradesh,Sehore District,2019,2,1000398,1498323454.00
Madhya Pradesh,Rajgarh District,2019,2,514081,1017424332.00
Madhya Pradesh,Khargone District,2019,2,382282,750061981.00
Madhya Pradesh,Satna District,2019,2,616768,985174475.00
Madhya Pradesh,Narsinghpur District,2019,2,346905,606090629.00
Madhya Pradesh,Jabalpur District,2019,2,2003659,3365108021.00
Madhya Pradesh,Hoshangabad District,2019,2,733352,1398321448.00
Madhya Pradesh,Vidisha District,2019,2,481189,790501881.00
Madhya Pradesh,Balaghat District,2019,2,449840,762685263.00
Madhya Pradesh,Singrauli District,2019,2,551954,992797313.00
Madhya Pradesh,Betul District,2019,2,449045,767821477.00
Madhya Pradesh,Sidhi District,2019,2,233508,493694170.00
Madhya Pradesh,Datia District,2019,2,152773,339467344.00
Madhya Pradesh,Dewas District,2019,2,705805,1221413819.00
Madhya Pradesh,Sheopur District,2019,2,84977,183254253.00
Madhya Pradesh,Neemuch District,2019,2,256620,436804315.00
Madhya Pradesh,Raisen District,2019,2,560941,900587871.00
Madhya Pradesh,Mandsaur District,2019,2,389452,635844970.00
Madhya Pradesh,Barwani District,2019,2,124076,248252777.00
Madhya Pradesh,Katni District,2019,2,293589,520588852.00
Madhya Pradesh,Dindori District,2019,2,113733,239975836.00
Madhya Pradesh,Shivpuri District,2019,2,300960,547286280.00
Madhya Pradesh,Gwalior District,2019,2,1264694,2419928141.00
Madhya Pradesh,Anuppur District,2019,2,224927,402977513.00
Madhya Pradesh,Agar Malwa District,2019,2,149682,343520367.00
Madhya Pradesh,Ashoknagar District,2019,2,137874,294579713.00
Madhya Pradesh,Sagar District,2019,2,758405,1228020791.00
Madhya Pradesh,Niwari District,2019,2,63955,126884358.00
Madhya Pradesh,Rewa District,2019,2,718741,1390495018.00
Madhya Pradesh,Shajapur District,2019,2,339228,612106800.00
Madhya Pradesh,Ujjain District,2019,2,869522,1520840062.00
Madhya Pradesh,Bhind District,2019,2,302340,626308253.00
Madhya Pradesh,Tikamgarh District,2019,2,157005,307990547.00
Madhya Pradesh,Seoni District,2019,2,329624,648666932.00
Madhya Pradesh,Harda District,2019,2,142930,326718386.00
Madhya Pradesh,Burhanpur District,2019,2,105876,207175425.00
Madhya Pradesh,Damoh District,2019,2,196650,365700983.00
Madhya Pradesh,Bhopal District,2019,2,12031142,17309015091.00
Madhya Pradesh,Jhabua District,2019,2,77960,161135239.00
Madhya Pradesh,Dhar District,2019,2,688408,1123223534.00
Madhya Pradesh,Guna District,2019,2,350879,721667755.00
Madhya Pradesh,East Nimar District,2019,2,258938,458126335.00
Madhya Pradesh,Chhindwara District,2019,2,645533,1108779631.00
Madhya Pradesh,Umaria District,2019,2,138398,247440808.00
Madhya Pradesh,Mandla District,2019,2,146979,272824616.00
Madhya Pradesh,Indore District,2019,2,8459734,14340814113.00
Madhya Pradesh,Shahdol District,2019,2,283233,548392884.00
Madhya Pradesh,Ratlam District,2019,2,436200,837756959.00
Madhya Pradesh,Panna District,2019,2,144870,264866667.00
Madhya Pradesh,Chhatarpur District,2019,2,298946,588325833.00
Madhya Pradesh,Morena District,2019,4,552247,1176653200.00
Madhya Pradesh,Alirajpur District,2019,4,59374,111375197.00
Madhya Pradesh,Sehore District,2019,4,1629869,2294177801.00
Madhya Pradesh,Rajgarh District,2019,4,796105,1515871631.00
Madhya Pradesh,Khargone District,2019,4,689426,1235838033.00
Madhya Pradesh,Satna District,2019,4,983069,1510243338.00
Madhya Pradesh,Narsinghpur District,2019,4,583854,932750800.00
Madhya Pradesh,Jabalpur District,2019,4,2901762,4636477564.00
Madhya Pradesh,Hoshangabad District,2019,4,962252,1753044610.00
Madhya Pradesh,Vidisha District,2019,4,874643,1255756248.00
Madhya Pradesh,Balaghat District,2019,4,786128,1261417059.00
Madhya Pradesh,Singrauli District,2019,4,888076,1620787626.00
Madhya Pradesh,Betul District,2019,4,777178,1258725233.00
Madhya Pradesh,Sidhi District,2019,4,371875,757811477.00
Madhya Pradesh,Datia District,2019,4,229322,432679416.00
Madhya Pradesh,Dewas District,2019,4,1251392,2061011652.00
Madhya Pradesh,Sheopur District,2019,4,143865,283784508.00
Madhya Pradesh,Neemuch District,2019,4,437313,761018667.00
Madhya Pradesh,Raisen District,2019,4,909026,1299786957.00
Madhya Pradesh,Mandsaur District,2019,4,666721,1174728689.00
Madhya Pradesh,Barwani District,2019,4,240538,460445027.00
Madhya Pradesh,Katni District,2019,4,479971,828805127.00
Madhya Pradesh,Dindori District,2019,4,188857,334782164.00
Madhya Pradesh,Shivpuri District,2019,4,582096,903883899.00
Madhya Pradesh,Gwalior District,2019,4,2509157,4050254391.00
Madhya Pradesh,Anuppur District,2019,4,369552,603613477.00
Madhya Pradesh,Agar Malwa District,2019,4,242128,488561343.00
Madhya Pradesh,Ashoknagar District,2019,4,229322,453295366.00
Madhya Pradesh,Sagar District,2019,4,1218814,1853137602.00
Madhya Pradesh,Niwari District,2019,4,98546,182508350.00
Madhya Pradesh,Rewa District,2019,4,1160674,2078184265.00
Madhya Pradesh,Shajapur District,2019,4,550250,993408391.00
Madhya Pradesh,Ujjain District,2019,4,1649254,2534823488.00
Madhya Pradesh,Bhind District,2019,4,499964,958481497.00
Madhya Pradesh,Tikamgarh District,2019,4,250671,459197353.00
